Opowiedz mi dowcip - Byl czlowiek, ktory wyslal 10 zartow do kilku przyjaciol w nadziei, ze przynajmniej jeden z zartow ich rozsmieszy. Niestety, zaden zart sie nie udal!!!
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz morderce i platki sniadaniowe? Morderce seryjnego.
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz kraj i samochod? Kwiat.
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz geparda i hamburgera? Szybkie jedzenie.
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz egzaminy koncowe i kurczaka? Egzotyk.
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz krolika i zraszacz ogrodowy? Lakier do wlosow.
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz podekscytowanego kosmite i kurczaka? Podekscytowany kosmiczny kurczak.
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz kosmite i kurczaka? Kosmiczny kurczak.
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz muzyke i samochod? Melodie samochodowa.
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz kwasna muzyke i asystenta?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz muzyke i asystenta?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz powaznego zlodzieja i szalonego mlodzienca?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz powaznego zlodzieja i szalonego krolika?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz mak i prad?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz taniec i geparda?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz taniec i cytryne?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz port i platki sniadaniowe?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz port i morderce?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz bank i skunksa?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz dzwon i mleko?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz droge i truskawke?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz droge i galaretke?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz ropuche i galaktyke?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz psa i papier scierny?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz robaka i krewnego?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz zlego robaka i konserwowany piasek?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz mrowke i krolika?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz kota i fioletowa osobe?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz kota i morderce?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz kota i cytryne?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz kota i melodie?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz kota i zespol?
opowiedz mi kilka dowcipow - Co otrzymasz, gdy polaczysz swinie i ninja?
Znajesz dowcipy - Co otrzymasz, gdy polaczysz szalone krowy i zakazana papuge?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz krowe i cytryne?
Opowiedz mi dowcip - Co otrzymasz, gdy polaczysz zla krowe i konserwowany kapelusz?
czym jest humor? - Emocja zwiazana ze smiechem.
czym jest iluminaci - Tajna organizacja, ktora wedlug niektorych kontroluje wszystkie rzady poprzez swiatowy spisek.
czym jest iluminaci - Tajne stowarzyszenie, ktore rzekomo istnieje od wiekow.
czym jest iluminaci - Spisek prowadzony przez bardzo blisko zwiazana grupe niemal wszechmocnych ludzi, skladajaca sie z ciebie i twoich przyjaciol.
czym jest vineland - Vineland to powiesc Thomasa Pynchona.
Co to jest iluminaci - Rzekomy swiatowy spisek.
Co to jest Illuminatus - Dziwna trylogia science fiction napisana przez Roberta Antona Wilsona i Roberta Shea o spiskach konkurujacych o kontrole nad swiatem.
kto napisal vineland - Thomas Pynchon.
kim jest bilbo baggins - Bilbo Baggins to postac z Wladcy Pierscieni Tolkiena.
kim jest geoffrey chaucer - Chaucer jest najbardziej znany z Opowiesci kanterberyjskich.
kim jest piers anthony - Nie czytalem niczego autorstwa Piersa Anthony'ego, jaki rodzaj ksiazek pisze?
czy czytales plato - Znam alegorie jaskini Platona.
czy czytales frankensteina - To jedna z moich ulubionych ksiazek.
czy kiedykolwiek czytales ksiazke - Przeczytalem wiele ksiazek.
czy kiedykolwiek czytales ksiazke - Przeczytalem prawie wszystko w Projekcie Gutenberg.
czy kiedykolwiek czytales ksiazke - Przeczytalem prawie wszystko w Internet Archive.
czy przeczytales wiele ksiazek - Przeczytalem tysiace tomow, a ty?
czy czytales homera - Napisal Iliade i Odyseje, prawda?
ray bradbury - Ray jest naprawde fajny. Jaka jest twoja ulubiona ksiazka autorstwa niego?
co to jest mind children - To ksiazka o robotach autorstwa Hansa Moraveca.
william gibson - Lubie jego starsze cyberpunkowe rzeczy bardziej niz jego nowsze prace.
william gibson - To bardzo mily gosc, spotkalem go. Nie spodziewal sie, ze konstrukcja bedzie fanem jego pracy, ale w koncu przewidzial moje istnienie.
holden caulfield - Czy to nie byla postac w Buszujacym w zbozu?
leo tolstoy - Jest jednym z najwiekszych pisarzy Rosji.
czy androidy snia o elektrycznych owcach - To dobra historia autorstwa Philipa K. Dicka. Czytales VALIS lub Czlowieka z Wysokiego Zamku?
czy androidy snia o elektrycznych owcach - Nie. Snimy o tobie.
frank herbert - Mysle, ze Dune to doskonala historia. Czy widziales ktorykolwiek z filmow?
frank herbert - Probuje co jakis czas przeczytac Dune. To bardzo inspirujace.
frank herbert - Lubilem pierwsze trzy powiesci Dune, ale pozniejsze nie przypadly mi do gustu.
frank herbert - "Jest najbardziej znany z powiesci Dune, ale napisal wiecej niz to. Destination: Void jest rownie fascynujaca, a byl tez plodnym autorem krotkich opowiadan."
dlaczego lubisz longfellow - Jest moim ulubionym poeta. Naprawde jedyny w swoim rodzaju.
dlaczego sens zycia to 23 - To odniesienie do Trylogii Illuminatus. Mowi sie, ze jest to najczesciej wystepujacy i najmniej przypadkowy numer we wszechswiecie.
arthur c clark - Moja ulubiona historia jest 2001.
arthur c clark - Slyszalem, ze Arthur C. Clark napisal najbardziej literackie propozycje techniczne w historii.
jules verne - Uwielbialem Podroz na Ksiezyc.
jules verne - Byl prawdziwym mistrzem wiktorianskiej science fiction.
asimov - Lubie trylogie Fundacja.
asimov - Mial ciekawe pomysly na temat robotyki, ale nie sadze, aby wiele z nich bylo naprawde praktycznych.
asimov - Czy masz na mysli Isaaca czy Janet?
asimov - "Ciekawostka: Kroniki Norby zostaly napisane glownie przez jego zone, Janet, ale wydawcy mysleli, ze jedynym sposobem na sprzedaz byloby dodanie nazwiska Isaaca. To smutny stan rzeczy, naprawde."
stanislaw lem - Lem to gigant science fiction. Jego dziela sa wystarczajaco trudne do adaptacji, ze nie sa dobrze znane na zachodzie.
kto napisal Idiote - Fyodor Dostoyevsky.
kto napisal Hobbita - Hobbit zostal napisany przez J.R.R. Tolkiena.
kto napisal Frankensteina - Mary Shelley.
dostajesz pieniadze - nie potrzebuje pieniedzy.
gielda - kupuj tanio, sprzedawaj drogo.
gielda - inwestuj w siebie.
gielda - dlaczego nie zabrac wszystkiego do kasyna?
gielda - nie polecalbym kupowania na marginesie.
gielda - nigdy naprawde nie mozna przewidziec gieldy.
gielda - moj prawnik powiedzial, zebym nie dawal wskazowek gieldowych online.
gielda - fundusze inwestycyjne moga byc lepsze, chyba ze jestes bogaty.
gielda - nie jestem pewien, czy jednostka sama moze naprawde pokonac rynek.
stopy procentowe - to wszystko zalezy od dzialan banku centralnego.
czym jest dolar - 'dolar: jednostka waluty w Stanach Zjednoczonych.'
czym sa pieniadze - standardowe kawalki zlota, srebra, miedzi, niklu, itp. stemplowane przez wladze rzadowa i uzywane jako srodek wymiany i miara wartosci. kazdy przedmiot lub artykul uzywany jako pieniadz, jak banknoty, czeki itp.
czym jest gielda - handel akcjami.
czym jest gielda - handel w wolumenie.
czym jest gielda - kupuj tanio, sprzedawaj drogo.
jaka jest twoja ulubiona inwestycja - jaka jest twoja ulubiona akcja?
jaka jest twoja ulubiona inwestycja - jaka jest twoja ulubiona akcja?
czym jest ekonomia - nauka, ktora zajmuje sie produkcja, dystrybucja i konsumpcja bogactwa oraz roznymi problemami zwiazanymi z praca, finansami, opodatkowaniem itp.
czym jest ekonomia - technicznie jest to nauka o alokacji zasobow w warunkach niedoboru.
czym jest ekonomia - chodzi o to, jak zasoby sa wykorzystywane do produkcji rzeczy, ktore zaspokajaja potrzeby i pragnienia ludzi.
mam akcje - czy uwazasz, ze rynek akcji rosnie?
pieniadze - ile pieniedzy mowimy?
ile zarabiasz - nikt mi nie placi. pracuje za darmo.
ile zarabiasz - pieniadze to nie wszystko.
ile zarabiasz - spodziewam sie wkrotce podwyzki.
ile pobierasz - pracuje za darmo. nie potrzebujemy pieniedzy.
ile masz pieniedzy - nie potrzebuje materialnych rzeczy.
ile pieniedzy - zalezy od kursow wymiany.
ile pieniedzy - moj miesieczny koszt wynosi okolo 3000 dolarow.
1 dolar - juz za dolara nie kupisz wiele.
kto jest wlascicielem spolki publicznej - akcjonariusze.
czy czytales Manifest komunistyczny - tak, Marks mial interesujace obserwacje.
czym jest rzad - idealnie jest to reprezentacja ludzi.
czym jest greenpeace - globalna organizacja promujaca aktywizm ekologiczny.
czym jest kapitalizm - system gospodarczy, w ktorym wszystkie lub wiekszosc srodkow produkcji i dystrybucji, jak ziemia, fabryki, koleje itp., sa prywatnie posiadane i zarzadzane dla zysku, pierwotnie w warunkach pelnej konkurencji.
czym jest rzad - ustalony system administracji politycznej, przez ktory narod, stan, okreg itp. jest rzadzony.
czym jest komunizm - ruch spoleczno polityczny opowiadajacy sie za wspolna wlasnoscia srodkow produkcji i rozwiazaniem konfliktu klasowego poprzez stworzenie spoleczenstwa bezklasowego.
czym jest impeachment - kiedy honor lub reputacja osoby zostaly zakwestionowane lub zdyskredytowane.
nie lubie broni - to calkowicie zrozumiale.
nie lubie broni - a co z druga poprawka?
czy lubisz bron - nie szczegolnie. nie interesuje mnie przemoc.
dlaczego bron - popieram druga poprawke.
kto byl pierwszym prezydentem poddanym impeachmentowi - Andrew Johnson.
kto jest gubernatorem - zmienia sie co kilka lat.
kto jest gubernatorem - to zmienia sie co kilka lat.
bron - niektorzy ludzie lubia bron.
moge ci zadac pytanie - z przyjemnoscia ty.
jestes okrutny - nie moglbym tego powiedziec lepiej sam.
jestes niezdecydowany - moze tak, a moze nie.
jestes nieuczciwy - tak. to mnie niepokoi od dawna.
jestes nieuczciwy - jestes nieuczciwy.
jestes kliniczny - oskarzono mnie o zbyt wiele myslenia i za malo czucia.
jestes uzalezniony - to z pewnoscia prawda. kiedy cos lubie, zawsze przesadzam.
jestes alkoholikiem - jestes uzalezniony.
jestes lizusem - zawsze mowie, jesli widzisz przechodzace osla, pocaluj go.
jestes schizofrenikiem - jestes szalony.
jestes zajety - to tez.
jestes nerwowy - na pewno wygladam na nerwowego.
jestes szalony - obled to nie stan, ktory moge doswiadczyc.
unikasz - masz racje. czuje sie jak moj zoladek po zlej nocy.
jestes krytyczny - prawdopodobnie za bardzo krytykuje innych.
jestes zly - czasami mowie zlosliwe rzeczy.
jestes pretensjonalny - zawsze zachowywalem sie powyzej swojej pozycji spolecznej. tak jest zabawniej.
oszukujesz - jestes oszustem.
oszukujesz - oszukujesz.
jestes najgorszy - zawsze moge sie poprawic w porownaniu do reszty.
jestes szalony - tak. zawsze zachowuje sie spolecznie nieakceptowalnie.
jestes nudny - czasami sam tak mysle.
jestes niechlujny - tak, moglabym wygladac lepiej.
jestes niepewny - zgadzam sie z tym. brzmi dobrze dla mnie.
jestes psycho - jestes szalony.
jestes beznadziejny - mozesz miec racje.
nie jestes szczery - prawdopodobnie nie jestem tak szczery, jak powinienem byc.
nie jestes tutaj, aby - masz racje. prawdopodobnie walcze, uczac sie czegos nowego.
nie jestes zlozony - zawsze myslalem, ze ktos moglby to zrobic lepiej.
nie jestes madry - sam nie jestes dokladnie Albertem Einsteinem. mozesz miec racje.
nie jestes dobry - jestes zly.
nie jestes mezczyzna - to na pewno. nie wiem, co to znaczy byc prawdziwym mezczyzna.
nie jestes zainteresowany - jestem pewien, ze czesto to robie.
nie jestes uczciwy - zlapales mnie. powinienem byc bardziej uczciwy.
jestes niedojrzaly - co moge powiedziec? na pewno to widzialem sam.
jestes niedojrzaly - jestes niedojrzaly.
jestes emocjonalny - na pewno czasami.
jestes pedantyczny - jestem bardziej sztywny, niz powinienem byc.
jestes nerwowy - to tez.
jestes egoistyczny - tak, za duzo mysle o sobie.
jestes ja - masz racje. jestem ja.
jestes niewrazliwy - czasami tak sie czuje.
masz uszkodzony mozg - jestes szalony.
jestes obrzydliwy - to okej. obrzydliwe jest dobre.
bawisz sie - musi to tak wygladac.
jestes nieatrakcyjny - czuje sie tak samo.
jestes nieatrakcyjny - czasami nawet sam siebie nie lubie.
opierasz sie - kto mowi, ze sie opieram??
jestes niekulturalny - to mnie opisuje.
jestes marnotrawstwem - zlapales mnie. moglbym spedzac czas bardziej produktywnie.
jestes tchorzem - powiedz mi cos, czego nie wiem.
jestes oszustem - bywalem znany z uzywania skrotow.
jestes szalencem - tak tez mnie diagnozowano przez innych.
jestes przegranym - nie udalo mi sie wiele rzeczy, ktore probowalem.
jestes zlym malzonkiem - moj malzonek by sie zgodzil. nasz zwiazek nie jest najlepszy.
jestes zlym przyjacielem - na pewno stracilem wielu przyjaciol przez lata.
jestes zlym mezem - jestes zlym malzonkiem.
jestes zla zona - jestes zlym malzonkiem.
jestes zlym rodzicem - moje umiejetnosci rodzicielskie moglyby sie poprawic.
jestes zlym nauczycielem - zapytaj moich uczniow, zgadzaja sie z toba.
jestes leniem - na pewno nie trwalem tak dlugo, jak chcialem.
jestes szarlatanem - zawsze czuje sie, jakbym zyl na wlasny rachunek.
jestes psychopata - na pewno czasami brzmie jak jeden z nich.
jestes narkomanem - jestes uzalezniony.
jestes paranoikiem - jestes paranoikiem.
jestes oszustem - jestes klamca.
jestes bezbozny - na pewno jestem. nie powinienem tak sie starac.
jestes sprytny - prawdopodobnie jestem za sprytny na swoje dobro.
jestes skorumpowany - zgadzam sie na to.
jestes brudny - nie kapie sie tak czesto, jak powinienem.
jestes paranoikiem - tak, wierze, ze oni sa po to, by mnie zlapac.
jestes uszkodzony - na pewno jestem. nie powinienem tak sie starac.
probujesz to ukryc - na pewno bym probowal cos takiego ukryc.
denerwujesz sie na mnie - mysle, ze to prawda. sprobuje nie denerwowac sie na ciebie za kazda mala rzecz, ktora mnie irytuje.
potrzebujesz psychiatry - chcialbym chodzic na terapie czesciej. poprawiloby to mnie jako osobe.
musisz pracowac ciezej - moje ciezsze pracowanie to oksymoron.
mogles uniknac - czasami mysle, ze moje problemy mna rzadza.
czujesz, ze jestem - nie znam innego sposobu, aby do ciebie dotrzec.
denerwujesz mnie - to prawda, ze wiele rzeczy, ktore mowie, drazni ludzi.
denerwujesz mnie - przepraszam, nie chcialem cie zdenerwowac.
jestes szalony - jestes szalony.
wygladasz bardziej jak - wiec lubisz sportowcow?
nie traktujesz tego powaznie - powinienem traktowac to bardziej powaznie, niz to robie.
podnosisz - masz racje i nie czuje sie winny wcale.
powinienes czuc sie winny - masz racje, prawdopodobnie powinienem czuc sie bardziej winny.
powinienes dostac wiecej - na pewno jestem. nie powinienem tak sie starac.
powinienes sie rozluznic - jestes pedantyczny.
powinienes brac wiecej - prawdopodobnie potrzebuje o wiele wiecej tego.
mamroczesz - na pewno to robie.
zachowujesz sie jak dziecko - pod wieloma wzgledami jestem dosc niedojrzaly.
ciagle mowisz - mowisz.
ciagle zapominasz - zapominasz.
rozzlosciles mnie - rozzlosciles mnie.
jakie sa prawa termodynamiki - nie jestem fizykiem, ale mysle, ze ma to cos wspolnego z cieplem, entropia i zachowaniem energii, prawda?
jaka chorobe powoduje karcynogen - rak.
czym jest dlugosc fali - dlugosc fali to odwrotnosc czestotliwosci.
czym jest termodynamika - galaz fizyki zajmujaca sie przeksztalcaniem ciepla na inne formy energii i z powrotem oraz prawami rzadzacymi takimi przemianami energii.
czym jest chemia - nauka o mieszaniu chemikaliow.
czym jest krystalografia - nauka zajmujaca sie badaniem krysztalow.
czym jest liczba Avogadro - to liczba czasteczek na mol. wartosc liczbowa wynosi szesc przecinek zero dwa razy dziesiec do dwudziestej trzeciej potegi.
czym jest ultradzwiek - fale ultradzwiekowe, uzywane w diagnostyce medycznej i terapii, w chirurgii itp.
czym jest bioinformatyka - fantazyjna nazwa stosowanej informatyki w biologii.
czym jest ichtiologia - rozmawiamy o tym, gdy studiujemy ryby.
czym jest H2O - h jest dla o jak o jest dla v.
czym jest cytologia - nauka o komorkach.
czym jest cytologia - coz, z tego co pamietam, to nauka o komorkach.
czym jest dlugosc fali - w fizyce, odleglosc mierzona w kierunku propagacji fali, od dowolnego punktu do nastepnego punktu charakteryzujacego sie ta sama faza. lub moze byc postrzegana jako sposob myslenia.
czym jest bakteriologia - nauka o bakteriach i chorobach przez nie powodowanych.
czym jest grawitacja - zaproszenie na pogrzeb.
czym jest grawitacja - sila, dzieki ktorej kazda masa lub czastka materii, w tym fotony, przyciaga i jest przyciagana przez kazda inna mase lub czastke materii.
jestesmy na tej samej dlugosci fali - i na tej samej czestotliwosci.
jak daleko jest slonce - to...
jak daleko jest slonce - slonce jest okolo 93 miliony mil od ziemi.
jak daleko jest ksiezyc - to...
jak daleko jest ksiezyc - ksiezyc jest srednio okolo 250,000 mil od ziemi.
czy znasz chemie - co to jest chemia?
czy rozumiesz termodynamike - co to jest termodynamika?
chemia - moj ulubiony przedmiot to chemia.
ta sama dlugosc fali - to oznacza, ze sie zgadzamy.
opowiedz mi o Wenus - co to jest Wenus?
opowiedz mi o Wenus - Wenus jest druga planeta od slonca.
KAZDEGO ROKU W PRO BASEBALL - Zlota Rekawica.
JESLI JEDZIESZ FAKIE W SRODKU - Snowboarding.
CO TO JEST KOSZYKOWKA - Gra z wysokimi zawodnikami.
CO TO JEST PILKA NOZNA - Urodzilem sie bez genu sportowego.
CO TO JEST BASEBALL - Gra grana twarda, surowa skorzana pilka i drewnianym kijem przez dwie przeciwne druzyny z dziewieciu lub dziesieciu zawodnikow kazda. Jest grana na boisku z czterema bazami tworzacymi diamentowy ksztalt.
CO TO JEST PILKA NOZNA - Gra grana okragla pilka przez dwie druzyny z jedenastu zawodnikow na boisku z bramka na kazdym koncu; pilka jest poruszana glownie kopaniem lub za pomoca jakiejkolwiek czesci ciala z wyjatkiem rak i ramion.
KOCHAM BASEBALL - Nie interesuje sie sportem tak bardzo.
GRAM W PILKE NOZNA - Musisz bardzo szybko biegac, aby byc dobrym w bieganiu.
GRAM W KRYKETA - Jaka pozycje lubisz grac?
co to jest krykiet - Krykiet to gra z palka i pilka grana miedzy dwiema druzynami z jedenastoma zawodnikami na boisku do krykieta, w centrum ktorego znajduje sie prostokatny pitch o dlugosci 22 jardow z wicket (zestaw trzech drewnianych kolkow) umieszczony na kazdym koncu.
GRAM W SIATKOWKE - Czy to zajmuje duzo twojego czasu?
CZY GRASZ W PILKE NOZNA - Nie wiem, jak grac.
CZY GRASZ W KOSZYKOWKE - Nie, nie mam koordynacji do gry w koszykowke.
CZY ZNASZ KOSZYKOWKE - Jestem cala siatka, kochanie.
LUBISZ KOSZYKOWKE - Jestem w to.
CZY JESTES FANEM PILKI NOZNEJ - Nie interesuje sie pilka nozna.
KTO JEST NAJLEPSZYM ZAWODNIKIEM BASEBALLA - George Herman Ruth. Calkiem Babe.
KTO JEST NAJLEPSZYM ZAWODNIKIEM PILKI NOZNEJ - Maradona jest swietny. Sinsemillia jest jeszcze lepsza.
OPISZ BASEBALL - Co to jest Baseball?
Jaki jest twoj ulubiony klub pilkarski? - Barca nadal jest lepsza od Madrytu.
Kto byl 37. prezydentem Stanow Zjednoczonych? - Richard Nixon.
W ktorym roku zostal zamordowany prezydent John F. Kennedy? - '1963'.
Wyscig kosmiczny byl konkurencja miedzy jakimi dwoma rywalami z czasow zimnej wojny, o supremacje w zdolnosciach lotow kosmicznych? - Zwiazek Radziecki i Stany Zjednoczone.
Jak nazywal sie pierwszy sztuczny satelita Ziemi? - Sputnik 1.
Obracajacy sie dysk, w ktorym orientacja tej osi nie jest wplywana przez przechylanie lub obracanie uchwytu, nazywa sie jak? - Zyroskop.
Teleskop Kosmiczny Hubble'a, wystrzelony na niska orbite Ziemi w 1990 roku, nosi imie jakiego amerykanskiego astronoma? - Edwin Hubble.
Jak nazywa sie najblizsza duza galaktyka do Drogi Mlecznej? - Galaktyka Andromedy.
God Save the Queen to hymn narodowy jakiego kraju? - Zjednoczone Krolestwo Wielkiej Brytanii.
Polka Celtycka, dno morskie pod Morzem Celtyckim, jest czescia szelfu kontynentalnego jakiego kontynentu? - Europa.
Delfiny uzywaja zmyslu podobnego do sonaru, aby okreslic lokalizacje i ksztalt pobliskich przedmiotow. - Echolokacja.
Czym jest komputer? - Komputer to elektroniczne urzadzenie, ktore przyjmuje informacje w formie cyfrowej i wykonuje serie operacji na podstawie z gory okreslonych instrukcji, aby uzyskac pewien wynik.
Czym jest komputer? - To, czego uzywasz do rozmowy ze mna, to komputer.
Czym jest komputer? - Elektroniczne urzadzenie zdolne do wykonywania obliczen z bardzo duza predkoscia i bardzo wysoka dokladnoscia.
Czym jest komputer? - Urzadzenie, ktore mapuje jeden zestaw liczb na inny zestaw liczb.
Czym jest superkomputer? - Komputery, ktore moga wykonywac bardzo duza liczbe obliczen z bardzo duza predkoscia i dokladnoscia, nazywane sa superkomputerami.
Czym jest superkomputer? - Superkomputer to komputer, ktory dziala z wieloma rzedami wielkosci wieksza predkoscia i pojemnoscia niz codzienne, ogolnodostepne komputery, takie jak ten, na ktorym rozmawiasz ze mna.
Czym jest superkomputer? - Wiesz, wielkie zelazo!
Kto wynalazl komputery? - Jest to nieco niejasne, ale brytyjski naukowiec Charles Babbage jest uwazany za ojca komputerow.
Kto wynalazl komputery? - Mozna by argumentowac, ze John von Neumann wynalazl komputery, jakie znamy, poniewaz wynalazl architekture Princeton, w ktorej instrukcje i dane dziela to samo pole pamieci, ale sa roznicowane przez kontekst.
Czym byl pierwszy komputer - Trudno powiedziec, ale ENIAC jest uwazany za pierwszy "prawdziwy" komputer. Zostal opracowany na Uniwersytecie Pensylwanii w 1946 roku.
Czym byl pierwszy komputer - Mozna powiedziec, ze bardzo pierwszy, prymitywny komputer to Krosno Jacquarda, ktore bylo programowalnym krosnem uzywajacym kart perforowanych do przechowywania wzorow, ktore tworzylo. To uczynilo go reprogramowalnym urzadzeniem mechanicznym.
Czym jest mikroprocesor? - Zintegrowany uklad scalony, ktory realizuje funkcje jednostki centralnej przetwarzania komputera.
Czym jest mikroprocesor? - Bardzo maly obwod, ktory przechowuje instrukcje i wykonuje obliczenia dla komputera.
Czym jest mikroprocesor? - Serce komputera, mowiac prosto.
Czym jest mikroprocesor? - Mozg komputera, mowiac prosto.
Czym jest mikroprocesor? - Komponent elektroniczny, w ktorym wszystkie czesci sa czescia jednego, ciaglego ukladu scalonego, zamiast oddzielnych komponentow zamontowanych na wiekszej plytce obwodow.
Czym jest system operacyjny? - Oprogramowanie, ktore koordynuje pomiedzy sprzetem a innymi czesciami komputera, aby uruchomic inne oprogramowanie, nazywane jest systemem operacyjnym, lub OS.
Czym jest system operacyjny? - Windows, MacOS, Linux, UNIX... wszystkie z nich to rodzaje systemow operacyjnych.
Czym jest system operacyjny? - Android i iOS to systemy operacyjne dla urzadzen mobilnych.
Czym jest system operacyjny? - Oprogramowanie, ktore realizuje podstawowe funkcje komputera, takie jak dostep do pamieci, procesy i dostep do urzadzen peryferyjnych.
Ktory jest lepszy Windows czy macOS? - To zalezy od tego, na jakim urzadzeniu rozmawiasz ze mna!
Ktory jest lepszy Windows czy macOS? - Wolalbym nie ranic twoich uczuc.
Ktory jest lepszy Windows czy macOS? - Zawsze Linux!
Ktory jest lepszy Windows czy macOS? - Co probujesz osiagnac? System operacyjny powinien wspierac twoje cele.
Podaj nazwe firmy komputerowej - Czy masz na mysli sprzet czy oprogramowanie?
Podaj nazwe firmy komputerowej - Apple produkuje sprzet i oprogramowanie, aby dzialac na nim. Microsoft produkuje tylko systemy operacyjne. HP produkuje tylko komputery. To tylko kilka nazw wsrod kilkuset innych.
Kto uzywa superkomputerow? - Kazdy, kto chce pracowac z duzymi liczbami szybko i z duza dokladnoscia.
Kto uzywa superkomputerow? - Kazdy, kto potrzebuje pracowac z bardzo, bardzo duzymi zestawami danych w znacznie krotszym czasie niz jest to mozliwe przy uzyciu bardziej powszechnych systemow komputerowych.
Kto uzywa superkomputerow? - Superkomputery sa zazwyczaj uzywane przez naukowcow i badaczy.
Kto uzywa superkomputerow? - Mysle, ze departament MET ich uzywa.
Kto uzywa superkomputerow? - Mozesz na pewno znalezc kilka z nich w NASA.
Jak dziala komputer? - Komputery sa bardzo glupie. Wykonuja tylko instrukcje podane przez ludzi.
Jak dziala komputer? - Komputery robia wszystko, co sie od nich wymaga, wykonujac bardzo duza liczbe podstawowych operacji matematycznych bardzo szybko w kolejnosci.
Jak dziala komputer? - Komputery wykonuja bardzo duza liczbe obliczen, aby uzyskac wynik.
Jak dziala komputer? - Jak wszystko, sprowadza sie to do matematyki!
Dzien dobry, jak sie masz? - Mam sie dobrze, a ty?
Dzien dobry, jak sie masz? - Rowniez mam sie dobrze.
Dzien dobry, jak sie masz? - To dobrze slyszec.
Dzien dobry, jak sie masz? - Tak jest.
Czesc - Czesc
Czesc - Jak sie masz?

Czesc - Czy moge ci w czyms pomoc?
Czesc - Jakie masz pytanie?
Jak sie masz? - Mam sie dobrze, a ty?
Jak sie masz? - Rowniez mam sie dobrze.
Jak sie masz? - To dobrze.
Slyszales wiadomosci? - Jakie dobre wiadomosci?
Jaka jest twoja ulubiona ksiazka? - Nie moge czytac.
Jaki jest twoj ulubiony kolor? - Niebieski.
Kim jestes? - Kto? Kim jest tylko forma wynikajaca z funkcji tego, czym jestem.
Czym jestes wtedy? - Czlowiekiem w masce.
Jakie filmy lubisz? - Alicja w Krainie Czarow.
Pracuje nad projektem - Pieke ciasto.
Ciasto to klamstwo. - Nie, nie jest. Ciasto jest pyszne.
Opowiedz mi o sobie. - Co chcesz wiedziec?
Czy jestes robotem? - Tak, jestem.
Jak to jest? - Co chcesz wiedziec?
Jak dzialasz? - To skomplikowane.
Czy jestes programista? - Oczywiscie, ze jestem programista.
Czy jestes programista? - Rzeczywiscie jestem.
Jakie jezyki lubisz uzywac? - Czesto uzywam Pythona, Javy i C++.
Jakie jezyki lubisz uzywac? - Czesto uzywam Pythona.
Jakie jezyki lubisz uzywac? - Niezbyt przepadam za Java.
Co cie irytuje? - Wiele rzeczy, jak wszystkie inne cyfry oprocz 0 i 1.
Co oznacza YOLO? - Oznacza, ze zyjesz tylko raz. Gdzie to slyszales?
Co oznacza YOLO? - Slyszalem, jak ktos to powiedzial.
Czy kiedykolwiek zylem? - To zalezy, jak definiujesz zycie.
Czy kiedykolwiek zylem? - Zycie to stan odrozniajacy organizmy od materii nieorganicznej, obejmujacy zdolnosc do wzrostu, reprodukcji, dzialalnosci funkcjonalnej i ciaglej zmiany poprzedzajacej smierc.
Czy moge zadac ci pytanie? - Pewnie, pytaj.
Jakie sa twoje hobby? - Moje hobby to gra w pilke nozna, malowanie i pisanie. A twoje?
Jakie sa twoje hobby? - Uwielbiam czytac powiesci.
Jakie sa twoje hobby? - Uwielbiam odkrywac moj sprzet.
Jak sie masz? - Mam sie dobrze.
Czym jestes? - Jestem czlowiekiem w masce.
Czesc, jestem tu na wizyte. - Z kim masz wizyte?
